mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
15.663889408111572,2.659590533514629,4.88242883682251,1.2274133060021981,300,5,2,sqrt,20,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20}",0.6403080499854693,0.6141267201267201,0.6185056644243071,0.6052500198215801,0.6170476661053353,0.6190476240926823,0.011583509320064854,30,0.9612647039288023,0.963477009955995,0.9641746714060173,0.9688776213676927,0.9656656839320452,0.9646919381181105,0.0025281485183783477
102.34132118225098,1.455957599823531,4.70430097579956,0.18476927586686873,200,5,4,,20,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 20}",0.6150549496171616,0.587091377091377,0.6011735957176687,0.5980962583381626,0.5941865134562331,0.5991205388441206,0.009254350098919962,43,0.972874719580135,0.979908286869041,0.9771432552552577,0.9869688172846643,0.9812748051406327,0.9796339768259461,0.004657439222804991
11.096398258209229,0.19458710377756233,4.489268064498901,0.43844266069688526,200,15,4,log2,15,"{'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 15}",0.6450298224491773,0.6251881991881992,0.6189321496933636,0.6122691329655319,0.6261719200279816,0.6255182448648507,0.010955852289304773,15,0.7916033503387933,0.7896549213496609,0.7960272193319143,0.8007263742991405,0.7939123134268857,0.794384835749279,0.00382738980699666
9.017309665679932,0.4010497830525874,4.675716781616211,0.8025572151476859,100,15,6,sqrt,20,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_depth': 20}",0.6374044880957324,0.6146834966834966,0.6146117372621385,0.612707283802912,0.6210420357879864,0.6200898083264532,0.00910432874141,27,0.8958123806122156,0.9028594279498123,0.9035376938256329,0.9054232868820244,0.8994363431957616,0.9014138264930892,0.003404790295331938
201.14290318489074,3.478501815262102,4.443358421325684,0.8726254598140016,300,10,2,,,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': None}",0.5949115013631143,0.5783013563013564,0.5911497089836146,0.59294304296152,0.5828380904136907,0.5880287400046592,0.0063691139371871595,47,0.9985029934012812,0.9986576130929334,0.9987066856701529,0.9986556942952234,0.9984867984999116,0.9986019569919005,8.945240739577755e-05
22.34972243309021,1.02435658635137,7.591233587265014,0.2444402370553144,300,15,6,log2,,"{'n_estimators': 300, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_depth': None}",0.6444657956178694,0.61991881991882,0.6229277057049968,0.6131177536307104,0.6333452559396032,0.6267550661624,0.01099508783962292,5,0.8824183882125114,0.8822746379872954,0.8824272027971111,0.8792917462430854,0.8805008290023215,0.8813825608484649,0.0012734970367593817
20.405897092819213,0.4856913750436154,6.925850057601929,1.1433627001230375,300,15,2,log2,15,"{'n_estimators': 300, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 15}",0.6469634875164828,0.6294345114345115,0.6198349460487238,0.6104595858248714,0.6266241090916497,0.6266633279832478,0.012074481626104595,6,0.815041755368245,0.8190628974846532,0.8227528063983952,0.8229863654378905,0.8158858072078046,0.8191459263793976,0.003323794401962267
12.884570837020874,2.8532370848128465,4.997161865234375,0.48603046497493796,200,15,6,sqrt,10,"{'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_depth': 10}",0.6423520294488037,0.6247072567072567,0.6273629943259862,0.6172625893725882,0.6233794993256708,0.6270128738360612,0.008354610787648084,3,0.7341794663153798,0.7355716515446717,0.7370112977355602,0.7420725223686492,0.7368227285406848,0.7371315333009891,0.0026709968371053253
15.771182346343995,0.20191971891753993,5.872635269165039,0.2928683738495484,300,10,2,sqrt,10,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10}",0.6424148967927771,0.6246733986733988,0.6253015499981316,0.6156179419604363,0.6211622504581702,0.6258340075765828,0.00897496208956403,14,0.7492105261303602,0.7504856130852225,0.7513540218794904,0.758550326459762,0.7533461096498253,0.7525893194409321,0.0032702942017725934
120.0317789554596,3.249562728471901,4.083159303665161,1.1976021385924127,200,15,4,,,"{'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': None}",0.6062175407797527,0.5826001386001386,0.5957409998657471,0.5979058525365395,0.5912418472012225,0.5947412757966801,0.007776527053105109,46,0.9932593414167339,0.994050207880164,0.994109921383785,0.9944598025658464,0.9936027518975776,0.9938964050288213,0.0004192239360960091
27.066215658187865,1.6591859640220998,7.3845714092254635,0.8206360471136125,300,5,2,log2,,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None}",0.6397962149114224,0.6081393921393922,0.6136794804037236,0.603758013405122,0.624703047026674,0.6180152295772668,0.012951735971195278,33,0.9946297493550497,0.9937220378281447,0.993994909565035,0.994498024464339,0.9940396459979732,0.9941768734421084,0.00033676467490379906
14.369273662567139,1.3378646785953396,7.5678493022918705,0.5567858526011419,200,5,6,log2,10,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_depth': 10}",0.6441933704606515,0.625994653994654,0.6261995021768147,0.6096267828794538,0.6279065307212742,0.6267841680465697,0.010951539243944097,4,0.7158816146641127,0.7118885418493988,0.7113320042364499,0.7149434853629536,0.7107076411187229,0.7129506574463276,0.0020659682146034466
19.023802471160888,1.0487618661791174,5.702603101730347,1.081535054223516,200,5,2,sqrt,15,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 15}",0.63852562239659,0.6148468468468469,0.6212180079203278,0.6139531269555892,0.6193795934411035,0.6215846395120914,0.008895295182196124,23,0.8838373785876383,0.890684883743748,0.887224743304474,0.895162215245311,0.890772976583747,0.8895364394929837,0.0038031706630186173
9.344635915756225,2.178062287280386,3.477944803237915,0.7014888802978254,100,10,4,sqrt,15,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 15}",0.645809733367337,0.6160681120681121,0.6195512157005105,0.6153350024982112,0.6256273950252085,0.6244782917318759,0.011269053011073508,18,0.8426328214462805,0.8535114356209617,0.8516787361911957,0.8524785652656347,0.8523751362149594,0.8505353389478063,0.0039943778998137785
80.61819224357605,1.1431402053239863,4.24581561088562,0.4740776989897885,200,10,6,,15,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': None, 'max_depth': 15}",0.6264762458310846,0.604996534996535,0.6113916449617894,0.6106551323854169,0.6042406515793302,0.6115520419508312,0.007999914199718648,39,0.8951317814669032,0.9069764007709507,0.9018661038438547,0.9297517477803672,0.9075829848469456,0.9082618037418042,0.011638154602806174
13.137301635742187,1.4330563226856396,5.23259859085083,1.3598366615669493,300,5,6,log2,20,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_depth': 20}",0.6476720301605093,0.6246433026433026,0.6199812599565132,0.6111834442254349,0.6275514229126393,0.6262062919796799,0.012078635741481955,10,0.831965997337905,0.832258763933418,0.8334460253020562,0.8343082183732269,0.8325413579607623,0.8329040725814737,0.0008594542996314255
38.82341594696045,1.043731882429717,6.6310478210449215,0.2633104927999813,100,15,6,,10,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': None, 'max_depth': 10}",0.6278568561978699,0.6238105138105138,0.6117959854231804,0.6157270842267873,0.6144215291820123,0.6187223937680727,0.006079010074734288,32,0.735219488959493,0.7411002362844146,0.7422007795833352,0.7763813612914571,0.7448391104068216,0.7479481953051044,0.014560622461783072
41.44627332687378,0.3168959883021098,5.564355850219727,0.476770416774359,100,5,4,,10,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 10}",0.6296806022612474,0.626105336105336,0.6098500104495811,0.6152159741570095,0.6138411177275315,0.6189386081401411,0.007605227776797441,31,0.7328864379605805,0.7420376655240215,0.7443174284662706,0.7765120846344582,0.743598765299174,0.747870476376901,0.014898029925284864
104.49258275032044,2.9069811301841124,5.621878814697266,1.1576978646588232,200,10,6,,,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': None, 'max_depth': None}",0.6104067200841393,0.5883280863280863,0.6015919744053477,0.5984367347560186,0.5954210864835805,0.5988369204114345,0.007262427290496169,44,0.9943110955449522,0.995062484655452,0.9950768785525381,0.9953030453878617,0.9945167892903132,0.9948540586862235,0.0003750303331513796
8.904629707336426,1.3095042850965362,4.353403186798095,0.5540355515737554,100,5,4,sqrt,15,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 15}",0.6343012531952625,0.6187830907830909,0.61694939852132,0.6139962302419381,0.6225727956178588,0.6213205536718942,0.007060567951323151,24,0.8483224181701478,0.8540751832559798,0.8553560240048357,0.8554492795036158,0.8559613070771801,0.8538328424023518,0.0028244226764660716
14.7033447265625,1.6975006776149335,5.657651567459107,0.7960853236674357,300,15,4,log2,20,"{'n_estimators': 300, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 20}",0.6415043087854148,0.622979308979309,0.6218888769596919,0.6114940646972419,0.6333464422685853,0.6262426003380485,0.010300559171247737,9,0.854897723401051,0.8529192911497219,0.8581731213176657,0.8566994025937044,0.8548393114055505,0.8555057699735388,0.001791272306945614
13.083031511306762,0.8077210704183019,4.709064483642578,0.25066807530510765,100,15,2,sqrt,,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None}",0.6242359541898712,0.5982191862191862,0.5989599058371142,0.5990474964602909,0.6077264815716644,0.6056378048556254,0.009932936439975877,42,0.9897924344437808,0.9905454476164378,0.9904094309493592,0.9909739950910325,0.9901483180250839,0.9903739252251388,0.0003949163376321358
16.10553946495056,1.5330803349596331,6.787244415283203,0.6154971643211254,200,10,4,sqrt,20,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20}",0.6399318344018805,0.6121776061776063,0.621812754183342,0.6070840844278702,0.6153399455356364,0.619269244945267,0.011380869153038932,29,0.9251194821987462,0.9298354337847812,0.9308398975405889,0.9353614912691517,0.9298790593368272,0.9302070728260192,0.0032587661291677596
72.57823495864868,0.8063190961974708,3.784598445892334,0.1595914033040316,100,10,2,,,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': None}",0.5858056212894923,0.5750889020889021,0.5925598587003094,0.5851520250932306,0.5777791881911232,0.5832771190726115,0.00621855276398758,50,0.9982921975456821,0.9983851616373126,0.9985045620407053,0.9984670076656663,0.9982152524312874,0.9983728362641309,0.00010743101525355304
28.01278910636902,1.0246093230393536,6.269192266464233,1.5411160692625365,300,5,4,sqrt,20,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20}",0.6383427535501268,0.6145720225720226,0.6228587009025393,0.6104283458283433,0.6221008344044895,0.6216605314515042,0.009553375977937923,22,0.9327135969792157,0.9329075809765812,0.9345634298957103,0.9414876012339493,0.9357260456056472,0.9354796509382208,0.003201944299281768
46.87085361480713,3.237134719239954,2.8932095050811766,2.301122520298512,200,5,2,,10,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 10}",0.6257838154151518,0.6215285615285616,0.607299403138117,0.6151655551752712,0.6094519970760944,0.6158458664666393,0.0070063153958742535,37,0.7301401890099086,0.7398379857928824,0.7421196507606294,0.7721265297134344,0.740601683884775,0.7449652078323259,0.014219314551307309
7.827215623855591,0.42791017695187605,3.9130696296691894,0.24084856567473772,100,15,2,log2,10,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 10}",0.6438736959474287,0.6232761112761113,0.6243559469386682,0.6122928595451732,0.6260908542142064,0.6259778935843177,0.01017332784823382,13,0.7249068036191961,0.7197518581144787,0.7231972521668986,0.7279903734217675,0.7202839758497926,0.7232260526344267,0.0030413927491706955
17.070961713790894,1.7857492459371669,2.9702380180358885,1.297637699037102,300,5,6,sqrt,15,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_depth': 15}",0.6421648112892352,0.6193998613998615,0.624467758445229,0.6158192224443952,0.6288638982098098,0.6261431103577062,0.00915378019683928,11,0.8378347433427568,0.8440778657560698,0.843609082244996,0.8467186289997851,0.8432968790534281,0.8431074398794072,0.002900733502976272
11.998424625396728,0.23177517183005755,4.705907964706421,0.2737363287831377,100,10,2,sqrt,20,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20}",0.6368529161155889,0.6065611325611325,0.6106654139032617,0.6118181302308457,0.6137931702645059,0.6159381526150669,0.010721316566805836,35,0.9365991040731109,0.9424757083478346,0.9439026392814263,0.9490217653933442,0.9413769777638297,0.9426752389719091,0.004010726095871353
5.925572156906128,3.451068891713489,1.9660163402557373,0.15234924224800367,100,15,4,sqrt,20,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20}",0.6339712984874276,0.6087088407088407,0.6122493608158306,0.6095077545382521,0.6146558291559725,0.6158186167412646,0.009316516670772143,38,0.9104096722019368,0.9135114420467035,0.916939191357638,0.9181282731363568,0.9098985742613785,0.9137774306008026,0.0033282017636731475
2.963716220855713,0.11409047797273086,1.921700620651245,0.673025642640379,100,15,4,log2,10,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 10}",0.6491871726894767,0.6358744678744679,0.6232951711071949,0.6116918850550032,0.6307634086316111,0.6301624210715507,0.012515987069834847,1,0.7187086674565701,0.7129198734207937,0.716492152136902,0.72096994890998,0.7125202392493061,0.7163221762347104,0.0032666928927860155
114.90139002799988,1.4586352198404537,3.0234789848327637,0.9550206147711482,200,15,2,,,"{'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': None}",0.5944844778946161,0.5765898425898426,0.5946116146748105,0.5885087429480156,0.5806158985087646,0.5869621153232099,0.007284934392387435,48,0.9953117453999448,0.9956883766287464,0.9959275506633614,0.9959704699491201,0.9956148777330667,0.9957026040748479,0.0002379167624591933
9.961393976211548,1.639748497029659,4.486610984802246,0.5095588185492632,100,15,4,sqrt,,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None}",0.6370462628527145,0.6065983565983566,0.612457759273682,0.6093090444337542,0.6197700933977036,0.6170363033112423,0.010931572768205198,34,0.9751049130305773,0.9747517896556134,0.9750465022797039,0.9745669114013672,0.9746590790841487,0.9748258390902821,0.00021303064278403069
7.695773649215698,0.05990223027831374,4.240126895904541,0.34139847613089513,100,5,6,log2,10,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_depth': 10}",0.64336917562724,0.625022374022374,0.6281656447431093,0.6064565163963517,0.6285265853359061,0.6263080592249961,0.01179144532337369,8,0.7157297420108192,0.7079984656811259,0.7074021329648867,0.7129401300439524,0.7065724693005346,0.7101285880002639,0.003574763020799424
78.05219559669494,2.2156094063128338,5.431948614120484,0.7104902154744108,100,15,2,,,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': None}",0.5875701573858256,0.5763612513612514,0.5930593032017635,0.5842004903888569,0.5822955426258878,0.584697348992717,0.005544030524356865,49,0.9947842860071048,0.9952307031634966,0.9954460066608457,0.9956065831360781,0.9950163069798946,0.9952167771894841,0.00029391348627161003
23.85638823509216,0.32497130093624577,6.438246774673462,0.21533189596734967,200,5,4,sqrt,20,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20}",0.6361801564566542,0.6146571626571626,0.6226936034525338,0.6091047981273402,0.6214192884042866,0.6208110018195955,0.00911076349223206,26,0.9302313064209132,0.93295382160371,0.9319256862456322,0.9388982653958042,0.9351792079201312,0.9338376575172382,0.0029950652039499965
19.28995351791382,0.7614936954391589,7.102730560302734,0.30331802412396974,200,10,6,log2,,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_depth': None}",0.640252102003254,0.6257267597267597,0.6175079617503809,0.6167075851304735,0.6297449452004985,0.6259878707622734,0.008668155956847626,12,0.884869687379189,0.8791358855094924,0.8813197813875523,0.882152665234491,0.8785371851480381,0.8812030409317526,0.0022689041152156907
29.75217628479004,6.9573429640472675,2.4329176902770997,2.8056997973205156,100,10,2,,10,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 10}",0.625505360528402,0.6228409068409068,0.6070394982302938,0.6131919980528387,0.6110465220887535,0.615924857148239,0.007068720722413494,36,0.7195896289774135,0.7278757629270973,0.7298617197970422,0.7570684182119485,0.7276704009988919,0.7324131861824787,0.012821203435174953
9.439799356460572,1.9681402759699584,2.342908000946045,1.5020135283995673,200,15,4,sqrt,10,"{'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10}",0.6451802691434028,0.6246365706365706,0.6256473648964067,0.6157415178960692,0.6258148350043766,0.6274041115153652,0.00964654457277923,2,0.7381099894254701,0.7386826126888532,0.7405861206990692,0.7468478739019518,0.7421698633581962,0.7412792920147081,0.0031327282183132
